customer_id,age,gender,city,job_role,employment_type,income,credit_score,savings_rate,existing_loan_balance,account_balance,joined_date
4019,40,Female,Port Thomasburgh,Sales,Salaried,1998831,676,0.38,807339,185516,2025-02-22
4020,29,Male,Walkermouth,Consultant,Contract,474869,665,0.52,444787,21614,2023-03-11
4021,25,Non-binary,Lindafurt,Data Scientist,Salaried,1998831,670,0.46,0,499921,2024-09-29
4022,23,Female,Kochland,Designer,Salaried,449338,674,0.0,0,307387,2024-08-15
4023,36,Male,Sandersborough,Data Scientist,Contract,1605725,722,0.35,997651,289253,2024-07-02
4024,40,Non-binary,Elizabethton,Banker,Salaried,847681,674,0.48,0,93848,2024-09-23
4025,36,Male,Scottbury,Data Scientist,Salaried,1864962,850,0.15,378455,233991,2021-04-03
4026,40,Male,North Marc,Designer,Freelance,494651,850,0.42,0,118158,2021-12-29
4027,32,Non-binary,Lake Martinport,Product Manager,Salaried,366561,605,0.54,488138,155231,2020-10-03
4028,33,Female,Jamesshire,Consultant,Freelance,488459,642,0.32,499623,386568,2024-01-26
4029,32,Female,Solomonbury,Designer,Salaried,645861,464,0.32,3016,387490,2021-04-09
4030,31,Non-binary,South Bradley,Banker,Salaried,1437082,544,0.14,321011,173036,2020-10-03
4031,27,Female,Lawsonmouth,Consultant,Salaried,460161,850,0.59,16391,427648,2021-09-07
4032,27,Male,New Kathyville,Consultant,Freelance,714769,850,0.26,0,468488,2022-11-14
4033,30,Non-binary,Thomaston,Banker,Salaried,1860959,346,0.13,328516,329565,2024-12-21
4034,39,Female,Howellmouth,Product Manager,Contract,1264986,610,0.6,0,499921,2023-04-22
4035,37,Non-binary,East Donna,Product Manager,Freelance,878099,480,0.2,0,335128,2021-11-08
4036,40,Male,Lake Bryan,Sales,Freelance,1998831,683,0.09,0,438435,2022-09-10
4037,29,Non-binary,Michaeltown,Banker,Salaried,631594,572,0.57,0,279974,2020-10-03
4038,28,Male,North Kelseyport,Data Scientist,Freelance,861950,776,0.29,33337,194410,2025-03-19
4039,24,Male,Marialand,Product Manager,Freelance,1226829,491,0.3,0,450761,2024-07-11
4040,33,Female,Whitetown,Sales,Contract,1998831,672,0.1,0,217671,2022-07-28
4041,23,Male,North Robertshire,Software Engineer,Freelance,1998831,672,0.13,0,158010,2021-04-26
4042,26,Male,South Rhonda,Consultant,Freelance,1093715,472,0.59,0,181394,2024-06-18
4043,23,Non-binary,West Wendyton,Banker,Contract,549872,850,0.6,0,254689,2020-12-21
4044,37,Male,West Jaclyn,Data Scientist,Contract,671758,842,0.17,400591,428876,2024-12-22
4045,37,Male,Courtneyhaven,Consultant,Freelance,535521,513,0.06,12650,15330,2024-11-21
4046,36,Non-binary,West Joel,Sales,Contract,636036,623,0.33,1102,292379,2020-10-03
4047,38,Female,Port Jamie,Consultant,Salaried,1210348,670,0.34,215189,157395,2025-01-28
4048,34,Male,Shannonbury,Consultant,Salaried,1598838,797,0.27,0,77724,2025-03-06
4049,26,Female,South Elijahfort,Designer,Salaried,594575,427,0.21,224149,407995,2023-01-13
4050,39,Male,Boydmouth,Data Scientist,Freelance,1696220,850,0.51,0,283775,2024-07-27
4051,35,Female,New Christine,Software Engineer,Freelance,450741,747,0.4,181050,329897,2021-12-15
4052,26,Female,New Phillip,Designer,Salaried,1998831,622,0.03,0,238952,2025-05-15
4053,39,Non-binary,Alexanderbury,Data Scientist,Salaried,1998831,797,0.25,0,499921,2020-11-29
4054,25,Female,Bradleyton,Designer,Salaried,1379768,680,0.26,0,78673,2024-10-06
4055,31,Female,Cherylstad,Data Scientist,Salaried,1998831,686,0.45,7028,499921,2023-12-31
4056,40,Female,Joseville,Data Scientist,Salaried,1277772,543,0.22,0,426117,2022-02-23
4057,27,Non-binary,South Lorichester,Designer,Freelance,1829318,658,0.34,11221,455701,2023-06-03
4058,28,Non-binary,Mackmouth,Data Scientist,Salaried,1563880,850,0.49,0,171668,2023-04-18
4059,37,Male,Shawnville,Product Manager,Salaried,1415298,699,0.54,0,184077,2024-12-06
4060,25,Female,West Courtney,Consultant,Freelance,1211417,795,0.03,807250,366773,2024-10-11
4061,38,Female,West Melody,Sales,Freelance,1485445,603,0.4,0,262885,2023-02-23
4062,37,Male,Andrewburgh,Designer,Salaried,816138,529,0.49,76674,88277,2025-06-02
4063,39,Female,Port Raymondview,Sales,Freelance,1327286,725,0.6,0,274790,2024-05-24
4064,30,Female,East Denise,Consultant,Salaried,300534,484,0.57,14020,401866,2024-10-17
4065,38,Female,Johnsonchester,Sales,Freelance,1755514,829,0.6,0,1052,2024-03-03
4066,27,Male,Danielside,Consultant,Contract,1597358,850,0.6,0,499921,2022-08-16
4067,35,Female,Marcside,Data Scientist,Salaried,949082,423,0.6,0,203932,2024-07-16
4068,40,Male,North Nicoleshire,Consultant,Contract,385010,768,0.19,677863,125762,2020-11-30
4069,31,Female,Moniquefort,Software Engineer,Freelance,1702863,801,0.12,18077,499921,2022-11-06
4070,38,Male,Michellefurt,Banker,Freelance,1197058,546,0.08,656891,106762,2021-08-17
4071,34,Female,Fisherborough,Product Manager,Salaried,1095877,300,0.27,945509,44820,2022-12-01
4072,35,Male,Jamesfort,Product Manager,Contract,1266814,830,0.44,701417,98676,2021-03-23
4073,27,Female,South Anna,Product Manager,Salaried,840513,707,0.6,837478,186735,2024-01-13
4074,31,Non-binary,Whitemouth,Banker,Salaried,1998831,773,0.16,425954,382427,2020-10-03
4075,28,Male,Miketon,Consultant,Freelance,1998831,786,0.05,0,259380,2025-10-01
4076,39,Male,Allenton,Consultant,Contract,873954,428,0.0,17180,449256,2023-12-17
4077,24,Female,Morganburgh,Consultant,Freelance,300534,497,0.54,228739,406577,2021-01-08
4078,34,Non-binary,Bethanyville,Product Manager,Freelance,583972,709,0.47,0,97374,2021-01-23
4079,37,Male,South Elizabeth,Consultant,Freelance,1644303,850,0.41,0,49898,2025-04-09
4080,36,Female,North Richardmouth,Sales,Contract,792321,334,0.37,946278,444636,2022-10-31
4081,39,Female,Lake Jose,Designer,Freelance,1397484,445,0.22,496859,1052,2022-07-07
4082,36,Male,West Lisashire,Consultant,Contract,1382472,850,0.56,0,380031,2022-03-28
4083,39,Male,Rebeccaton,Data Scientist,Contract,890758,691,0.0,981,432280,2022-02-07
4084,33,Female,North Tonyafort,Data Scientist,Salaried,1476888,842,0.15,0,45165,2021-07-31
4085,38,Male,Andersonburgh,Consultant,Contract,692570,850,0.29,0,302822,2021-07-06
4086,37,Female,New Jason,Banker,Freelance,309968,633,0.07,999134,307950,2022-06-22
4087,38,Non-binary,Port Cory,Designer,Freelance,1112147,619,0.3,0,164693,2020-10-03
4088,36,Non-binary,Carlostown,Sales,Salaried,1797843,850,0.57,0,467631,2025-01-23
4089,25,Female,Lawrenceburgh,Data Scientist,Freelance,1636851,722,0.0,448168,119089,2025-03-31
4090,37,Female,East Nathanielport,Software Engineer,Freelance,1998831,702,0.6,10096,28630,2022-09-08
4091,29,Non-binary,East Raymondside,Designer,Freelance,1480963,631,0.15,140595,239665,2023-04-19
4092,34,Male,Jenniferhaven,Software Engineer,Freelance,1075848,692,0.41,510877,445838,2021-12-13
4093,39,Non-binary,North Victoriaville,Consultant,Freelance,597144,818,0.4,17509,474280,2025-01-19
4094,37,Male,Lake Michelle,Consultant,Contract,1712594,779,0.47,0,116902,2024-05-28
4095,39,Female,Guerramouth,Designer,Contract,1627482,850,0.36,0,499921,2022-08-17
4096,25,Female,Tammyberg,Data Scientist,Salaried,1346101,637,0.34,4767,55224,2020-10-03
4097,25,Non-binary,Jaclynside,Data Scientist,Salaried,1069842,782,0.15,234197,499921,2021-06-11
4098,39,Female,Port John,Sales,Freelance,1976109,806,0.57,382400,397252,2025-07-12
4099,25,Non-binary,Lake Scottberg,Product Manager,Contract,1288100,408,0.32,0,389104,2023-07-05
4100,38,Female,Thomasmouth,Data Scientist,Contract,458311,598,0.16,431480,49568,2020-10-03
4101,27,Male,New Mark,Designer,Freelance,1236413,396,0.14,0,302619,2022-08-02
4102,31,Female,South Trevor,Designer,Freelance,1591915,786,0.39,705883,323301,2024-01-22
4103,40,Male,Markbury,Consultant,Freelance,980202,526,0.3,0,116895,2025-02-26
4104,37,Male,East Adriana,Consultant,Contract,555851,594,0.09,0,482414,2021-10-08
4105,25,Non-binary,South Jennaville,Banker,Salaried,1402871,656,0.24,386811,425617,2022-11-27
4106,23,Non-binary,Lake John,Banker,Freelance,1863444,435,0.0,554832,485666,2020-10-03
4107,31,Female,Port Brian,Consultant,Freelance,1150588,659,0.39,0,397165,2024-09-06
4108,35,Female,Markville,Data Scientist,Salaried,885776,668,0.23,0,447972,2021-09-24
4109,39,Female,Melissamouth,Data Scientist,Salaried,1224937,759,0.59,15765,317169,2024-02-08
4110,29,Male,Lewismouth,Data Scientist,Salaried,689170,612,0.07,68826,258609,2025-02-17
4111,38,Male,Franciscofurt,Consultant,Freelance,1658321,634,0.27,0,402480,2024-11-28
4112,38,Male,New Sarah,Sales,Freelance,807929,452,0.47,0,346280,2025-04-12
4113,36,Non-binary,Davidshire,Product Manager,Contract,1840898,531,0.39,981879,499921,2024-08-30
4114,27,Male,Lake Alexander,Software Engineer,Freelance,765015,737,0.21,149465,323452,2022-09-10
4115,34,Male,New Hannah,Banker,Freelance,1508324,550,0.29,0,136094,2024-01-21
4116,38,Male,Reyesshire,Data Scientist,Salaried,1229435,707,0.09,0,499921,2020-12-25
4117,37,Non-binary,North Marie,Software Engineer,Freelance,1284843,481,0.19,80873,410604,2021-10-11
4118,39,Female,Penningtonburgh,Data Scientist,Salaried,742663,802,0.45,0,357247,2021-10-23
4119,38,Male,Port Christinaland,Software Engineer,Salaried,1338556,608,0.08,617980,383218,2022-03-27
4120,24,Female,Phillipsmouth,Product Manager,Freelance,1209297,850,0.41,207145,421846,2020-10-03
4121,31,Male,Mccartyside,Product Manager,Contract,489501,443,0.27,0,340930,2022-11-01
4122,40,Non-binary,Paulchester,Data Scientist,Salaried,624643,686,0.5,0,499921,2021-08-15
4123,29,Female,Michaelstad,Designer,Salaried,1316565,850,0.43,0,199138,2024-01-12
4124,23,Female,Hickmanton,Product Manager,Freelance,944694,839,0.19,10350,114310,2022-12-12
4125,36,Non-binary,Villanuevaville,Software Engineer,Freelance,1903225,850,0.07,676815,499921,2023-04-15
4126,39,Female,East Darin,Designer,Salaried,678401,543,0.14,1994,285792,2022-12-16
4127,29,Non-binary,Laurenshire,Product Manager,Salaried,1998831,621,0.42,857246,427258,2021-05-18
4128,40,Male,West James,Data Scientist,Salaried,700670,740,0.13,939103,136011,2021-07-26
4129,39,Non-binary,Robertsonborough,Data Scientist,Salaried,1998831,764,0.59,460577,64351,2022-07-30
4130,28,Male,Marvinbury,Sales,Salaried,1429513,723,0.41,579703,40932,2023-12-14
4131,29,Female,Masonfort,Consultant,Freelance,1007464,850,0.05,0,240569,2020-10-03
4132,36,Male,South Tamara,Consultant,Contract,1038840,850,0.36,0,499921,2020-10-03
4133,35,Non-binary,Port Julie,Sales,Contract,927639,707,0.43,146832,410285,2021-03-30
4134,38,Male,Cobbview,Product Manager,Salaried,1859205,850,0.6,923207,363339,2022-12-31
4135,38,Male,Haleychester,Designer,Freelance,1998831,850,0.53,0,328719,2024-10-29
4136,25,Non-binary,Port Meganmouth,Sales,Contract,936902,847,0.6,53611,499921,2022-12-20
4137,26,Non-binary,Lake Michelle,Data Scientist,Contract,846907,841,0.24,0,430569,2023-03-29
4138,29,Male,Port Adamside,Product Manager,Contract,1752408,480,0.28,0,308040,2022-02-26
4139,30,Male,East Chrisbury,Sales,Freelance,1583120,703,0.33,18150,465227,2023-11-04
4140,25,Male,South Brentburgh,Product Manager,Freelance,1998831,335,0.22,0,69861,2025-01-15
4141,23,Female,North Kristenchester,Sales,Contract,1981335,551,0.4,125562,455759,2022-08-06
4142,35,Female,Bensonview,Designer,Freelance,1341875,470,0.48,25488,487075,2025-03-05
4143,39,Female,Markmouth,Designer,Freelance,1421746,817,0.1,6614,296623,2024-10-27
4144,27,Male,East Ericabury,Sales,Contract,1164157,474,0.0,0,422795,2024-06-10
4145,31,Non-binary,East Toniton,Sales,Freelance,841757,377,0.38,0,499921,2021-04-18
4146,37,Non-binary,Hopkinsport,Designer,Salaried,1907923,850,0.31,0,499921,2023-10-12
4147,34,Male,Anthonyhaven,Data Scientist,Salaried,1673793,850,0.23,0,491182,2023-01-07
4148,27,Female,West Seanfurt,Consultant,Freelance,725855,850,0.52,0,12113,2024-04-17
4149,28,Male,New Randy,Banker,Freelance,1743786,611,0.25,274978,195906,2020-10-03
4150,23,Male,Nicholsshire,Software Engineer,Freelance,1998831,850,0.19,7522,430302,2022-03-07
4151,28,Male,North Cesar,Banker,Freelance,300534,331,0.25,123806,425136,2023-06-03
4152,29,Male,Morrismouth,Sales,Freelance,1852142,311,0.36,16604,378404,2025-01-05
4153,39,Male,South Paul,Sales,Contract,1954846,850,0.06,0,184807,2025-06-21
4154,23,Male,East Sean,Designer,Contract,671652,810,0.39,679840,148556,2022-03-24
4155,36,Female,South Christopherstad,Data Scientist,Salaried,1856951,850,0.05,0,174768,2020-12-18
4156,23,Male,Lake Nathanielshire,Product Manager,Contract,1758472,850,0.04,0,499921,2023-10-01
4157,39,Male,West Deborah,Consultant,Contract,729995,467,0.41,0,499921,2024-07-07
4158,27,Non-binary,Williamsfort,Banker,Salaried,1612568,761,0.4,572534,343233,2024-02-12
4159,30,Non-binary,Johnsonburgh,Product Manager,Salaried,931553,757,0.18,495581,201297,2021-03-09
4160,37,Female,Port Kristin,Sales,Contract,856272,850,0.28,0,335592,2020-10-03
4161,38,Non-binary,Mercadomouth,Software Engineer,Freelance,1711043,772,0.17,0,499921,2022-07-12
4162,39,Male,Jamesside,Data Scientist,Freelance,528204,850,0.52,34367,97653,2024-02-01
4163,40,Male,Port Michaelborough,Data Scientist,Salaried,1343762,626,0.12,526288,499921,2022-09-22
4164,34,Female,North Derrick,Designer,Freelance,555087,850,0.5,439225,303227,2024-08-23
4165,39,Male,Port Mary,Software Engineer,Salaried,1451759,659,0.0,0,497327,2023-12-06
4166,24,Non-binary,Port Lanceborough,Sales,Salaried,1747985,696,0.3,0,387459,2024-01-25
4167,33,Male,Gibsonville,Consultant,Contract,338606,713,0.29,0,360920,2022-01-26
4168,40,Male,Andrewborough,Sales,Salaried,1614856,344,0.38,0,302301,2024-03-04
4169,23,Female,North Luis,Sales,Salaried,1376536,850,0.24,131899,437765,2020-10-03
4170,37,Female,Weissville,Sales,Contract,1998831,850,0.53,0,128712,2022-11-10
4171,38,Female,Tammymouth,Data Scientist,Salaried,782073,850,0.25,0,439130,2025-05-14
4172,38,Male,Jonathantown,Data Scientist,Freelance,1786465,488,0.42,0,499921,2023-12-13
4173,24,Female,New Mark,Consultant,Salaried,418189,648,0.11,0,499921,2022-09-08
4174,31,Non-binary,Blackburnbury,Product Manager,Salaried,1768216,709,0.19,0,419884,2022-12-11
4175,36,Male,Sharpton,Sales,Freelance,1733687,850,0.47,14372,154954,2025-06-09
4176,23,Female,East Natalieshire,Product Manager,Freelance,1998831,419,0.07,738435,1052,2022-09-09
4177,39,Male,West Brian,Banker,Contract,1816607,538,0.37,0,499921,2021-02-04
4178,23,Male,Greenfort,Consultant,Contract,1458496,364,0.07,340348,135361,2020-12-14
4179,27,Male,Riveraton,Consultant,Contract,1608388,825,0.36,784478,356414,2024-10-24
4180,33,Non-binary,Henryborough,Sales,Salaried,617457,850,0.16,0,416508,2024-07-19
4181,23,Non-binary,Meghanburgh,Software Engineer,Freelance,1951587,607,0.3,0,499921,2024-10-30
4182,27,Female,South Pamelaside,Designer,Freelance,1792935,621,0.17,512026,232875,2023-06-05
4183,29,Male,East Virginiahaven,Data Scientist,Freelance,1615650,805,0.55,0,499921,2023-03-28
4184,34,Male,Cortezhaven,Sales,Contract,1131472,601,0.44,631910,472085,2023-11-09
4185,33,Female,Jennifermouth,Product Manager,Freelance,1975148,820,0.36,708190,283278,2022-04-23
4186,39,Non-binary,New Jeffrey,Data Scientist,Salaried,1808719,370,0.09,113823,459343,2021-09-30
4187,29,Male,Tinabury,Designer,Contract,1998831,850,0.57,0,237023,2024-04-12
4188,27,Female,Lake Aliciaton,Banker,Salaried,566778,850,0.15,19571,310301,2020-10-03
4189,24,Non-binary,Paigetown,Data Scientist,Salaried,837263,648,0.56,103631,119440,2024-10-03
4190,40,Female,Youngview,Consultant,Contract,634968,806,0.54,0,94837,2023-07-25
4191,37,Non-binary,Velazquezside,Consultant,Salaried,1017780,755,0.28,96669,238719,2023-02-23
4192,35,Male,Jasmineville,Banker,Salaried,1447952,850,0.28,0,295973,2024-10-19
4193,31,Female,Port Kelsey,Data Scientist,Contract,1058324,379,0.2,530328,169691,2025-02-26
4194,37,Female,Hendrixfort,Software Engineer,Freelance,1072309,850,0.6,0,499921,2024-01-09
4195,33,Male,North Catherine,Designer,Freelance,1752649,662,0.16,185778,499921,2020-10-03
4196,33,Female,East Ashleyland,Software Engineer,Freelance,1624814,850,0.42,25177,362981,2021-07-03
4197,34,Male,Williamberg,Consultant,Salaried,1197420,621,0.2,581489,267942,2024-02-03
4198,40,Male,South Katrinaton,Designer,Freelance,1825073,632,0.33,567702,372394,2024-03-08
4199,31,Non-binary,Joneschester,Banker,Salaried,1413266,731,0.43,0,390257,2021-10-21
4200,23,Male,Melindaland,Consultant,Salaried,340430,850,0.47,0,111607,2022-07-02
4201,40,Male,South Jonathan,Software Engineer,Freelance,399483,775,0.34,0,389654,2024-06-04
4202,29,Male,Susanfort,Banker,Salaried,1468810,431,0.6,17685,149074,2020-10-03
4203,29,Male,Port Richard,Sales,Contract,980364,712,0.39,824007,349443,2023-05-29
4204,38,Male,South John,Banker,Contract,1212239,850,0.12,0,376416,2020-10-03
4205,31,Female,Port Katrinaland,Designer,Freelance,1942196,468,0.36,0,196007,2021-06-27
4206,25,Male,East Sonya,Designer,Freelance,856936,347,0.19,29840,146128,2023-08-04
4207,32,Non-binary,East Joseph,Designer,Contract,1712989,404,0.41,0,299447,2020-10-03
4208,36,Female,East Williamport,Sales,Contract,820861,850,0.55,10011,261561,2023-03-12
4209,40,Non-binary,Port Catherine,Data Scientist,Freelance,1697623,850,0.6,0,349789,2023-11-11
4210,39,Female,East Beth,Sales,Salaried,587509,850,0.33,587752,144767,2021-12-25
4211,30,Male,South Robertburgh,Product Manager,Freelance,1582506,822,0.57,11570,499921,2024-05-16
4212,33,Female,Herringhaven,Banker,Freelance,1180798,712,0.58,260626,121772,2024-02-19
4213,35,Female,West Paul,Product Manager,Freelance,1637113,479,0.28,10366,497942,2022-08-08
4214,26,Non-binary,Austinberg,Data Scientist,Freelance,1998831,573,0.38,0,401259,2024-02-12
4215,27,Male,Melissastad,Designer,Salaried,1809268,566,0.11,671809,499921,2022-10-05
4216,32,Male,East Lucas,Designer,Freelance,704053,576,0.19,468623,448390,2023-05-27
4217,23,Male,New Heatherville,Banker,Salaried,1513018,667,0.53,9941,499921,2023-10-25
4218,24,Female,South Phyllistown,Sales,Freelance,919339,786,0.01,0,499921,2024-11-18
4219,29,Female,New Whitneyhaven,Data Scientist,Salaried,1354863,850,0.4,330434,253475,2020-11-03
4220,32,Male,South Cynthia,Designer,Contract,644957,707,0.49,0,89155,2023-03-06
4221,32,Female,Myerstown,Data Scientist,Salaried,1489362,708,0.26,0,77722,2020-10-03
4222,40,Male,East Laura,Software Engineer,Salaried,1464439,395,0.0,0,438686,2024-04-04
4223,36,Male,Allenmouth,Banker,Freelance,1641936,608,0.39,15335,490855,2025-02-23
4224,32,Non-binary,New Marytown,Product Manager,Contract,1612369,581,0.56,95186,305630,2022-08-26
4225,37,Non-binary,Robertfurt,Data Scientist,Salaried,1998831,729,0.18,787172,123654,2025-06-01
4226,37,Female,Lake Krystalstad,Sales,Salaried,1144477,675,0.42,0,350812,2022-06-26
4227,28,Male,Heatherview,Software Engineer,Contract,661748,487,0.37,472026,132443,2022-06-16
4228,36,Male,Benjaminstad,Product Manager,Contract,599480,679,0.6,622508,326845,2022-05-11
4229,35,Male,East William,Designer,Freelance,1609740,728,0.4,6951,1052,2020-10-03
4230,37,Male,Hallburgh,Consultant,Freelance,399805,612,0.38,0,499921,2021-03-29
4231,36,Female,West Amanda,Designer,Salaried,1673884,680,0.32,451461,40438,2022-04-20
4232,38,Non-binary,Brandonhaven,Sales,Salaried,1754862,578,0.57,244164,132335,2020-12-19
4233,27,Non-binary,Kellyborough,Sales,Salaried,1998831,751,0.35,186697,499921,2023-12-07
4234,37,Male,Terrymouth,Sales,Salaried,438056,641,0.6,0,179378,2024-01-30
4235,33,Male,West Scott,Designer,Freelance,1469758,850,0.34,672680,412336,2020-10-03
